areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
S12000045,East Dunbartonshire,utla,2020-12-13,103.1
W06000023,Powys,utla,2020-12-13,200.1
E06000003,Redcar and Cleveland,utla,2020-12-12,136.3
E06000014,York,utla,2020-12-12,64.1
E06000050,Cheshire West and Chester,utla,2020-12-12,134.4
E08000001,Bolton,utla,2020-12-12,147.5
E08000016,Barnsley,utla,2020-12-12,147.9
E08000031,Wolverhampton,utla,2020-12-12,276.8
E08000032,Bradford,utla,2020-12-12,176.4
E09000018,Hounslow,utla,2020-12-12,274.4
E09000032,Wandsworth,utla,2020-12-12,255.4
E09000033,Westminster,utla,2020-12-12,170.3
E10000034,Worcestershire,utla,2020-12-12,127.1
S12000013,Na h-Eileanan Siar,utla,2020-12-12,15.0
S12000029,South Lanarkshire,utla,2020-12-12,127.9
S12000045,East Dunbartonshire,utla,2020-12-12,95.7
W06000023,Powys,utla,2020-12-12,176.7
E06000003,Redcar and Cleveland,utla,2020-12-11,137.8
E06000014,York,utla,2020-12-11,65.5
E06000050,Cheshire West and Chester,utla,2020-12-11,124.5
E08000001,Bolton,utla,2020-12-11,140.1
E08000016,Barnsley,utla,2020-12-11,148.7
E08000031,Wolverhampton,utla,2020-12-11,277.9
E08000032,Bradford,utla,2020-12-11,175.3
E09000018,Hounslow,utla,2020-12-11,251.9
E09000032,Wandsworth,utla,2020-12-11,225.4
E09000033,Westminster,utla,2020-12-11,155.7
E10000034,Worcestershire,utla,2020-12-11,115.8
S12000013,Na h-Eileanan Siar,utla,2020-12-11,15.0
S12000029,South Lanarkshire,utla,2020-12-11,136.6
S12000045,East Dunbartonshire,utla,2020-12-11,99.4
W06000023,Powys,utla,2020-12-11,164.6
E06000003,Redcar and Cleveland,utla,2020-12-10,145.1
E06000014,York,utla,2020-12-10,62.2
E06000050,Cheshire West and Chester,utla,2020-12-10,114.6
E08000001,Bolton,utla,2020-12-10,142.6
E08000016,Barnsley,utla,2020-12-10,136.5
E08000031,Wolverhampton,utla,2020-12-10,268.1
E08000032,Bradford,utla,2020-12-10,173.4
E09000018,Hounslow,utla,2020-12-10,223.6
E09000032,Wandsworth,utla,2020-12-10,203.8
E09000033,Westminster,utla,2020-12-10,131.3
E10000034,Worcestershire,utla,2020-12-10,111.3
S12000013,Na h-Eileanan Siar,utla,2020-12-10,15.0
S12000029,South Lanarkshire,utla,2020-12-10,132.3
S12000045,East Dunbartonshire,utla,2020-12-10,101.3
W06000023,Powys,utla,2020-12-10,153.3
E06000003,Redcar and Cleveland,utla,2020-12-09,149.5
E06000014,York,utla,2020-12-09,61.2
E06000050,Cheshire West and Chester,utla,2020-12-09,108.4
E08000001,Bolton,utla,2020-12-09,147.8
E08000016,Barnsley,utla,2020-12-09,132.9
E08000031,Wolverhampton,utla,2020-12-09,261.6
E08000032,Bradford,utla,2020-12-09,169.5
E09000018,Hounslow,utla,2020-12-09,200.4
E09000032,Wandsworth,utla,2020-12-09,174.7
E09000033,Westminster,utla,2020-12-09,117.1
E10000034,Worcestershire,utla,2020-12-09,93.5
S12000013,Na h-Eileanan Siar,utla,2020-12-09,15.0
S12000029,South Lanarkshire,utla,2020-12-09,130.7
S12000045,East Dunbartonshire,utla,2020-12-09,104.0
W06000023,Powys,utla,2020-12-09,131.4
E06000003,Redcar and Cleveland,utla,2020-12-08,143.6
E06000014,York,utla,2020-12-08,57.9
E06000050,Cheshire West and Chester,utla,2020-12-08,104.6
E08000001,Bolton,utla,2020-12-08,147.8
E08000016,Barnsley,utla,2020-12-08,136.9
E08000031,Wolverhampton,utla,2020-12-08,254.8
E08000032,Bradford,utla,2020-12-08,177.5
E09000018,Hounslow,utla,2020-12-08,187.1
E09000032,Wandsworth,utla,2020-12-08,154.7
E09000033,Westminster,utla,2020-12-08,104.1
E10000034,Worcestershire,utla,2020-12-08,92.1
S12000013,Na h-Eileanan Siar,utla,2020-12-08,7.5
S12000029,South Lanarkshire,utla,2020-12-08,130.7
S12000045,East Dunbartonshire,utla,2020-12-08,97.6
W06000023,Powys,utla,2020-12-08,126.1
E06000003,Redcar and Cleveland,utla,2020-12-07,142.9
E06000014,York,utla,2020-12-07,75.5
E06000050,Cheshire West and Chester,utla,2020-12-07,104.1
E08000001,Bolton,utla,2020-12-07,158.2
E08000016,Barnsley,utla,2020-12-07,127.2
E08000031,Wolverhampton,utla,2020-12-07,243.8
E08000032,Bradford,utla,2020-12-07,176.7
E09000018,Hounslow,utla,2020-12-07,173.5
E09000032,Wandsworth,utla,2020-12-07,141.7
E09000033,Westminster,utla,2020-12-07,99.9
E10000034,Worcestershire,utla,2020-12-07,84.4
S12000013,Na h-Eileanan Siar,utla,2020-12-07,3.7
S12000029,South Lanarkshire,utla,2020-12-07,129.8
S12000045,East Dunbartonshire,utla,2020-12-07,94.8
W06000023,Powys,utla,2020-12-07,116.3
E06000003,Redcar and Cleveland,utla,2020-12-06,146.6
E06000014,York,utla,2020-12-06,74.1
E06000050,Cheshire West and Chester,utla,2020-12-06,102.6
E08000001,Bolton,utla,2020-12-06,167.3
E08000016,Barnsley,utla,2020-12-06,130.8
E08000031,Wolverhampton,utla,2020-12-06,247.2
E08000032,Bradford,utla,2020-12-06,181.4
E09000018,Hounslow,utla,2020-12-06,165.7
E09000032,Wandsworth,utla,2020-12-06,128.9
E09000033,Westminster,utla,2020-12-06,92.6
E10000034,Worcestershire,utla,2020-12-06,88.5
S12000013,Na h-Eileanan Siar,utla,2020-12-06,3.7
S12000029,South Lanarkshire,utla,2020-12-06,138.8
S12000045,East Dunbartonshire,utla,2020-12-06,103.1
W06000023,Powys,utla,2020-12-06,98.9
E06000003,Redcar and Cleveland,utla,2020-12-05,140.7
E06000014,York,utla,2020-12-05,70.7
E06000050,Cheshire West and Chester,utla,2020-12-05,96.8
E08000001,Bolton,utla,2020-12-05,165.2
E08000016,Barnsley,utla,2020-12-05,140.6
E08000031,Wolverhampton,utla,2020-12-05,245.3
E08000032,Bradford,utla,2020-12-05,192.7
E09000018,Hounslow,utla,2020-12-05,154.3
E09000032,Wandsworth,utla,2020-12-05,128.0
E09000033,Westminster,utla,2020-12-05,88.8
E10000034,Worcestershire,utla,2020-12-05,85.3
S12000013,Na h-Eileanan Siar,utla,2020-12-05,3.7
S12000029,South Lanarkshire,utla,2020-12-05,136.0
S12000045,East Dunbartonshire,utla,2020-12-05,104.0
W06000023,Powys,utla,2020-12-05,93.6
E06000003,Redcar and Cleveland,utla,2020-12-04,140.7
E06000014,York,utla,2020-12-04,69.3
E06000050,Cheshire West and Chester,utla,2020-12-04,99.7
E08000001,Bolton,utla,2020-12-04,176.0
E08000016,Barnsley,utla,2020-12-04,146.2
E08000031,Wolverhampton,utla,2020-12-04,238.5
E08000032,Bradford,utla,2020-12-04,199.3
E09000018,Hounslow,utla,2020-12-04,155.4
E09000032,Wandsworth,utla,2020-12-04,125.0
E09000033,Westminster,utla,2020-12-04,91.8
E10000034,Worcestershire,utla,2020-12-04,85.4
S12000013,Na h-Eileanan Siar,utla,2020-12-04,15.0
S12000029,South Lanarkshire,utla,2020-12-04,129.5
S12000045,East Dunbartonshire,utla,2020-12-04,102.2
W06000023,Powys,utla,2020-12-04,89.1
E06000003,Redcar and Cleveland,utla,2020-12-03,129.8
E06000014,York,utla,2020-12-03,70.7
E06000050,Cheshire West and Chester,utla,2020-12-03,99.4
E08000001,Bolton,utla,2020-12-03,180.1
E08000016,Barnsley,utla,2020-12-03,152.3
E08000031,Wolverhampton,utla,2020-12-03,242.3
E08000032,Bradford,utla,2020-12-03,204.0
E09000018,Hounslow,utla,2020-12-03,149.2
E09000032,Wandsworth,utla,2020-12-03,118.0
E09000033,Westminster,utla,2020-12-03,91.1
E10000034,Worcestershire,utla,2020-12-03,85.4
S12000013,Na h-Eileanan Siar,utla,2020-12-03,15.0
S12000029,South Lanarkshire,utla,2020-12-03,143.5
S12000045,East Dunbartonshire,utla,2020-12-03,100.3
W06000023,Powys,utla,2020-12-03,90.6
E06000003,Redcar and Cleveland,utla,2020-12-02,130.5
E06000014,York,utla,2020-12-02,76.9
E06000050,Cheshire West and Chester,utla,2020-12-02,97.1
E08000001,Bolton,utla,2020-12-02,181.5
E08000016,Barnsley,utla,2020-12-02,159.6
E08000031,Wolverhampton,utla,2020-12-02,241.9
E08000032,Bradford,utla,2020-12-02,210.6
E09000018,Hounslow,utla,2020-12-02,155.4
E09000032,Wandsworth,utla,2020-12-02,119.2
E09000033,Westminster,utla,2020-12-02,92.6
E10000034,Worcestershire,utla,2020-12-02,94.2
S12000013,Na h-Eileanan Siar,utla,2020-12-02,15.0
S12000029,South Lanarkshire,utla,2020-12-02,145.1
S12000045,East Dunbartonshire,utla,2020-12-02,105.9
W06000023,Powys,utla,2020-12-02,92.1
E06000003,Redcar and Cleveland,utla,2020-12-01,141.5
E06000014,York,utla,2020-12-01,76.4
E06000050,Cheshire West and Chester,utla,2020-12-01,101.1
E08000001,Bolton,utla,2020-12-01,191.6
E08000016,Barnsley,utla,2020-12-01,162.8
E08000031,Wolverhampton,utla,2020-12-01,253.3
E08000032,Bradford,utla,2020-12-01,215.6
E09000018,Hounslow,utla,2020-12-01,149.2
E09000032,Wandsworth,utla,2020-12-01,113.4
E09000033,Westminster,utla,2020-12-01,94.5
E10000034,Worcestershire,utla,2020-12-01,100.4
S12000013,Na h-Eileanan Siar,utla,2020-12-01,26.2
S12000029,South Lanarkshire,utla,2020-12-01,158.8
S12000045,East Dunbartonshire,utla,2020-12-01,114.1
W06000023,Powys,utla,2020-12-01,92.9
E06000003,Redcar and Cleveland,utla,2020-11-30,146.6
E06000014,York,utla,2020-11-30,64.6
E06000050,Cheshire West and Chester,utla,2020-11-30,97.4
E08000001,Bolton,utla,2020-11-30,194.7
E08000016,Barnsley,utla,2020-11-30,175.4
E08000031,Wolverhampton,utla,2020-11-30,257.8
E08000032,Bradford,utla,2020-11-30,228.2
E09000018,Hounslow,utla,2020-11-30,160.6
E09000032,Wandsworth,utla,2020-11-30,104.3
E09000033,Westminster,utla,2020-11-30,89.5
E10000034,Worcestershire,utla,2020-11-30,107.8
S12000013,Na h-Eileanan Siar,utla,2020-11-30,22.5
S12000029,South Lanarkshire,utla,2020-11-30,169.1
S12000045,East Dunbartonshire,utla,2020-11-30,116.9
W06000023,Powys,utla,2020-11-30,89.1
E06000003,Redcar and Cleveland,utla,2020-11-29,144.4
E06000014,York,utla,2020-11-29,69.3
E06000050,Cheshire West and Chester,utla,2020-11-29,100.0
E08000001,Bolton,utla,2020-11-29,206.9
E08000016,Barnsley,utla,2020-11-29,183.5
E08000031,Wolverhampton,utla,2020-11-29,254.8
E08000032,Bradford,utla,2020-11-29,241.8
E09000018,Hounslow,utla,2020-11-29,165.0
E09000032,Wandsworth,utla,2020-11-29,105.3
E09000033,Westminster,utla,2020-11-29,90.7
E10000034,Worcestershire,utla,2020-11-29,110.8
S12000013,Na h-Eileanan Siar,utla,2020-11-29,22.5
S12000029,South Lanarkshire,utla,2020-11-29,177.8
S12000045,East Dunbartonshire,utla,2020-11-29,117.8
W06000023,Powys,utla,2020-11-29,87.6
E06000003,Redcar and Cleveland,utla,2020-11-28,144.4
E06000014,York,utla,2020-11-28,77.4
E06000050,Cheshire West and Chester,utla,2020-11-28,105.5
E08000001,Bolton,utla,2020-11-28,220.5
E08000016,Barnsley,utla,2020-11-28,190.0
E08000031,Wolverhampton,utla,2020-11-28,255.9
E08000032,Bradford,utla,2020-11-28,243.8
E09000018,Hounslow,utla,2020-11-28,169.0
E09000032,Wandsworth,utla,2020-11-28,102.2
E09000033,Westminster,utla,2020-11-28,95.3
E10000034,Worcestershire,utla,2020-11-28,115.0
S12000013,Na h-Eileanan Siar,utla,2020-11-28,22.5
S12000029,South Lanarkshire,utla,2020-11-28,188.7
S12000045,East Dunbartonshire,utla,2020-11-28,119.7
W06000023,Powys,utla,2020-11-28,89.9
E06000003,Redcar and Cleveland,utla,2020-11-27,144.4
E06000014,York,utla,2020-11-27,83.1
E06000050,Cheshire West and Chester,utla,2020-11-27,98.2
E08000001,Bolton,utla,2020-11-27,220.8
E08000016,Barnsley,utla,2020-11-27,196.5
E08000031,Wolverhampton,utla,2020-11-27,267.7
E08000032,Bradford,utla,2020-11-27,245.1
E09000018,Hounslow,utla,2020-11-27,167.2
E09000032,Wandsworth,utla,2020-11-27,101.0
E09000033,Westminster,utla,2020-11-27,94.9
E10000034,Worcestershire,utla,2020-11-27,119.3
S12000013,Na h-Eileanan Siar,utla,2020-11-27,11.2
S12000029,South Lanarkshire,utla,2020-11-27,201.2
S12000045,East Dunbartonshire,utla,2020-11-27,120.6
W06000023,Powys,utla,2020-11-27,87.6
E06000003,Redcar and Cleveland,utla,2020-11-26,163.3
E06000014,York,utla,2020-11-26,97.3
E06000050,Cheshire West and Chester,utla,2020-11-26,99.4
E08000001,Bolton,utla,2020-11-26,246.2
E08000016,Barnsley,utla,2020-11-26,205.4
E08000031,Wolverhampton,utla,2020-11-26,276.1
E08000032,Bradford,utla,2020-11-26,258.1
E09000018,Hounslow,utla,2020-11-26,171.3
E09000032,Wandsworth,utla,2020-11-26,101.3
E09000033,Westminster,utla,2020-11-26,98.7
E10000034,Worcestershire,utla,2020-11-26,124.9
S12000013,Na h-Eileanan Siar,utla,2020-11-26,11.2
S12000029,South Lanarkshire,utla,2020-11-26,201.2
S12000045,East Dunbartonshire,utla,2020-11-26,128.9
W06000023,Powys,utla,2020-11-26,82.3
E06000003,Redcar and Cleveland,utla,2020-11-25,193.9
E06000014,York,utla,2020-11-25,99.2
E06000050,Cheshire West and Chester,utla,2020-11-25,112.8
E08000001,Bolton,utla,2020-11-25,259.4
E08000016,Barnsley,utla,2020-11-25,211.9
E08000031,Wolverhampton,utla,2020-11-25,290.1
E08000032,Bradford,utla,2020-11-25,274.7
E09000018,Hounslow,utla,2020-11-25,172.0
E09000032,Wandsworth,utla,2020-11-25,95.9
E09000033,Westminster,utla,2020-11-25,98.0
E10000034,Worcestershire,utla,2020-11-25,133.4
S12000013,Na h-Eileanan Siar,utla,2020-11-25,11.2
S12000029,South Lanarkshire,utla,2020-11-25,216.2
S12000045,East Dunbartonshire,utla,2020-11-25,127.0
W06000023,Powys,utla,2020-11-25,80.0
E06000003,Redcar and Cleveland,utla,2020-11-24,230.4
E06000014,York,utla,2020-11-24,106.4
E06000050,Cheshire West and Chester,utla,2020-11-24,125.3
E08000001,Bolton,utla,2020-11-24,274.4
E08000016,Barnsley,utla,2020-11-24,227.7
E08000031,Wolverhampton,utla,2020-11-24,298.5
E08000032,Bradford,utla,2020-11-24,300.1
E09000018,Hounslow,utla,2020-11-24,176.8
E09000032,Wandsworth,utla,2020-11-24,95.5
E09000033,Westminster,utla,2020-11-24,100.3
E10000034,Worcestershire,utla,2020-11-24,144.3
S12000013,Na h-Eileanan Siar,utla,2020-11-24,0.0
S12000029,South Lanarkshire,utla,2020-11-24,218.4
S12000045,East Dunbartonshire,utla,2020-11-24,120.6
W06000023,Powys,utla,2020-11-24,80.0
E06000003,Redcar and Cleveland,utla,2020-11-23,254.5
E06000014,York,utla,2020-11-23,116.3
E06000050,Cheshire West and Chester,utla,2020-11-23,145.2
E08000001,Bolton,utla,2020-11-23,279.3
E08000016,Barnsley,utla,2020-11-23,238.6
E08000031,Wolverhampton,utla,2020-11-23,328.1
E08000032,Bradford,utla,2020-11-23,332.5
E09000018,Hounslow,utla,2020-11-23,179.7
E09000032,Wandsworth,utla,2020-11-23,104.6
E09000033,Westminster,utla,2020-11-23,107.5
E10000034,Worcestershire,utla,2020-11-23,150.2
S12000013,Na h-Eileanan Siar,utla,2020-11-23,0.0
S12000029,South Lanarkshire,utla,2020-11-23,221.5
S12000045,East Dunbartonshire,utla,2020-11-23,120.6
W06000023,Powys,utla,2020-11-23,83.8
E06000003,Redcar and Cleveland,utla,2020-11-22,296.8
E06000014,York,utla,2020-11-22,126.3
E06000050,Cheshire West and Chester,utla,2020-11-22,162.4
E08000001,Bolton,utla,2020-11-22,295.9
E08000016,Barnsley,utla,2020-11-22,256.4
E08000031,Wolverhampton,utla,2020-11-22,340.6
E08000032,Bradford,utla,2020-11-22,365.0
E09000018,Hounslow,utla,2020-11-22,195.6
E09000032,Wandsworth,utla,2020-11-22,107.7
E09000033,Westminster,utla,2020-11-22,114.8
E10000034,Worcestershire,utla,2020-11-22,165.7
S12000013,Na h-Eileanan Siar,utla,2020-11-22,0.0
S12000029,South Lanarkshire,utla,2020-11-22,226.8
S12000045,East Dunbartonshire,utla,2020-11-22,133.5
W06000023,Powys,utla,2020-11-22,86.1
E06000003,Redcar and Cleveland,utla,2020-11-21,353.6
E06000014,York,utla,2020-11-21,132.0
E06000050,Cheshire West and Chester,utla,2020-11-21,179.8
E08000001,Bolton,utla,2020-11-21,307.8
E08000016,Barnsley,utla,2020-11-21,271.8
E08000031,Wolverhampton,utla,2020-11-21,349.7
E08000032,Bradford,utla,2020-11-21,381.1
E09000018,Hounslow,utla,2020-11-21,200.4
E09000032,Wandsworth,utla,2020-11-21,110.4
E09000033,Westminster,utla,2020-11-21,116.7
E10000034,Worcestershire,utla,2020-11-21,177.2
S12000013,Na h-Eileanan Siar,utla,2020-11-21,0.0
S12000029,South Lanarkshire,utla,2020-11-21,230.6
S12000045,East Dunbartonshire,utla,2020-11-21,147.3
W06000023,Powys,utla,2020-11-21,93.6
E06000003,Redcar and Cleveland,utla,2020-11-20,385.7
E06000014,York,utla,2020-11-20,131.0
E06000050,Cheshire West and Chester,utla,2020-11-20,203.2
E08000001,Bolton,utla,2020-11-20,332.1
E08000016,Barnsley,utla,2020-11-20,283.1
E08000031,Wolverhampton,utla,2020-11-20,356.6
E08000032,Bradford,utla,2020-11-20,408.3
E09000018,Hounslow,utla,2020-11-20,203.3
E09000032,Wandsworth,utla,2020-11-20,122.5
E09000033,Westminster,utla,2020-11-20,119.4
E10000034,Worcestershire,utla,2020-11-20,190.2
S12000013,Na h-Eileanan Siar,utla,2020-11-20,0.0
S12000029,South Lanarkshire,utla,2020-11-20,231.5
S12000045,East Dunbartonshire,utla,2020-11-20,152.8
W06000023,Powys,utla,2020-11-20,92.9
E06000003,Redcar and Cleveland,utla,2020-11-19,404.7
E06000014,York,utla,2020-11-19,136.7
E06000050,Cheshire West and Chester,utla,2020-11-19,226.2
E08000001,Bolton,utla,2020-11-19,342.5
E08000016,Barnsley,utla,2020-11-19,303.4
E08000031,Wolverhampton,utla,2020-11-19,358.1
E08000032,Bradford,utla,2020-11-19,441.1
E09000018,Hounslow,utla,2020-11-19,207.0
E09000032,Wandsworth,utla,2020-11-19,132.9
E09000033,Westminster,utla,2020-11-19,127.4
E10000034,Worcestershire,utla,2020-11-19,201.6
S12000013,Na h-Eileanan Siar,utla,2020-11-19,3.7
S12000029,South Lanarkshire,utla,2020-11-19,234.3
S12000045,East Dunbartonshire,utla,2020-11-19,159.2
W06000023,Powys,utla,2020-11-19,89.9
E06000003,Redcar and Cleveland,utla,2020-11-18,429.5
E06000014,York,utla,2020-11-18,142.4
E06000050,Cheshire West and Chester,utla,2020-11-18,237.0
E08000001,Bolton,utla,2020-11-18,360.6
E08000016,Barnsley,utla,2020-11-18,324.1
E08000031,Wolverhampton,utla,2020-11-18,360.3
E08000032,Bradford,utla,2020-11-18,469.3
E09000018,Hounslow,utla,2020-11-18,215.5
E09000032,Wandsworth,utla,2020-11-18,150.8
E09000033,Westminster,utla,2020-11-18,137.0
E10000034,Worcestershire,utla,2020-11-18,208.1
S12000013,Na h-Eileanan Siar,utla,2020-11-18,11.2
S12000029,South Lanarkshire,utla,2020-11-18,234.0
S12000045,East Dunbartonshire,utla,2020-11-18,168.4
W06000023,Powys,utla,2020-11-18,92.1
E06000003,Redcar and Cleveland,utla,2020-11-17,444.0
E06000014,York,utla,2020-11-17,152.9
E06000050,Cheshire West and Chester,utla,2020-11-17,258.8
E08000001,Bolton,utla,2020-11-17,383.9
E08000016,Barnsley,utla,2020-11-17,338.2
E08000031,Wolverhampton,utla,2020-11-17,373.3
E08000032,Bradford,utla,2020-11-17,487.4
E09000018,Hounslow,utla,2020-11-17,209.2
E09000032,Wandsworth,utla,2020-11-17,170.2
E09000033,Westminster,utla,2020-11-17,147.3
E10000034,Worcestershire,utla,2020-11-17,218.7
S12000013,Na h-Eileanan Siar,utla,2020-11-17,11.2
S12000029,South Lanarkshire,utla,2020-11-17,234.0
S12000045,East Dunbartonshire,utla,2020-11-17,182.3
W06000023,Powys,utla,2020-11-17,85.3
E06000003,Redcar and Cleveland,utla,2020-11-16,468.1
E06000014,York,utla,2020-11-16,165.2
E06000050,Cheshire West and Chester,utla,2020-11-16,276.9
E08000001,Bolton,utla,2020-11-16,413.8
E08000016,Barnsley,utla,2020-11-16,358.5
E08000031,Wolverhampton,utla,2020-11-16,363.8
E08000032,Bradford,utla,2020-11-16,492.4
E09000018,Hounslow,utla,2020-11-16,204.4
E09000032,Wandsworth,utla,2020-11-16,174.4
E09000033,Westminster,utla,2020-11-16,156.9
E10000034,Worcestershire,utla,2020-11-16,233.8
S12000013,Na h-Eileanan Siar,utla,2020-11-16,11.2
S12000029,South Lanarkshire,utla,2020-11-16,238.0
S12000045,East Dunbartonshire,utla,2020-11-16,193.3
W06000023,Powys,utla,2020-11-16,82.3
E06000003,Redcar and Cleveland,utla,2020-11-15,485.6
E06000014,York,utla,2020-11-15,172.8
E06000050,Cheshire West and Chester,utla,2020-11-15,301.1
E08000001,Bolton,utla,2020-11-15,431.9
E08000016,Barnsley,utla,2020-11-15,381.6
E08000031,Wolverhampton,utla,2020-11-15,367.9
E08000032,Bradford,utla,2020-11-15,500.4
E09000018,Hounslow,utla,2020-11-15,191.5
E09000032,Wandsworth,utla,2020-11-15,181.7
E09000033,Westminster,utla,2020-11-15,158.8
E10000034,Worcestershire,utla,2020-11-15,238.5
S12000013,Na h-Eileanan Siar,utla,2020-11-15,18.7
S12000029,South Lanarkshire,utla,2020-11-15,234.0
S12000045,East Dunbartonshire,utla,2020-11-15,220.9
W06000023,Powys,utla,2020-11-15,89.9
E06000003,Redcar and Cleveland,utla,2020-11-14,488.5
E06000014,York,utla,2020-11-14,170.9
E06000050,Cheshire West and Chester,utla,2020-11-14,306.6
E08000001,Bolton,utla,2020-11-14,442.4
E08000016,Barnsley,utla,2020-11-14,402.6
E08000031,Wolverhampton,utla,2020-11-14,371.0
E08000032,Bradford,utla,2020-11-14,518.5
E09000018,Hounslow,utla,2020-11-14,195.2
E09000032,Wandsworth,utla,2020-11-14,190.8
E09000033,Westminster,utla,2020-11-14,161.5
E10000034,Worcestershire,utla,2020-11-14,241.4
S12000013,Na h-Eileanan Siar,utla,2020-11-14,18.7
S12000029,South Lanarkshire,utla,2020-11-14,232.7
S12000045,East Dunbartonshire,utla,2020-11-14,225.5
W06000023,Powys,utla,2020-11-14,86.1
E06000003,Redcar and Cleveland,utla,2020-11-13,499.5
E06000014,York,utla,2020-11-13,176.6
E06000050,Cheshire West and Chester,utla,2020-11-13,306.6
E08000001,Bolton,utla,2020-11-13,450.0
E08000016,Barnsley,utla,2020-11-13,407.1
E08000031,Wolverhampton,utla,2020-11-13,363.4
E08000032,Bradford,utla,2020-11-13,533.6
E09000018,Hounslow,utla,2020-11-13,199.6
E09000032,Wandsworth,utla,2020-11-13,188.7
E09000033,Westminster,utla,2020-11-13,163.0
E10000034,Worcestershire,utla,2020-11-13,241.4
S12000013,Na h-Eileanan Siar,utla,2020-11-13,22.5
S12000029,South Lanarkshire,utla,2020-11-13,234.3
S12000045,East Dunbartonshire,utla,2020-11-13,224.6
W06000023,Powys,utla,2020-11-13,96.7
E06000003,Redcar and Cleveland,utla,2020-11-12,508.2
E06000014,York,utla,2020-11-12,173.3
E06000050,Cheshire West and Chester,utla,2020-11-12,316.3
E08000001,Bolton,utla,2020-11-12,457.3
E08000016,Barnsley,utla,2020-11-12,410.3
E08000031,Wolverhampton,utla,2020-11-12,355.4
E08000032,Bradford,utla,2020-11-12,547.1
E09000018,Hounslow,utla,2020-11-12,193.0
E09000032,Wandsworth,utla,2020-11-12,182.6
E09000033,Westminster,utla,2020-11-12,157.7
E10000034,Worcestershire,utla,2020-11-12,247.6
S12000013,Na h-Eileanan Siar,utla,2020-11-12,18.7
S12000029,South Lanarkshire,utla,2020-11-12,242.1
